date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_PL,option_PL,net_PL,cash,stock_pos_value,option_pos_value,net_pos_value,position_value_check
2020-08-20,154735.36104000008,121500.0,276235.3610400001,471932.7927481049,-691097.0,-219164.207251895,9703564.803438105,-164022.83843999996,237850.0,9777391.964998106,9777391.964998106
2020-08-21,355272.10038,0.0,355272.10038,471932.7927481049,-691097.0,-219164.207251895,10058836.903818104,-519876.78642,233195.0,9772155.117398104,9772155.117398104
2020-08-24,965468.0100239998,127943.0,1093411.010024,471932.7927481049,-691097.0,-219164.207251895,10896361.913842104,-1490612.7832039997,367707.0,9773456.130638104,9773456.130638104
2020-08-25,500119.0937120001,135892.0,636011.0937120002,471932.7927481049,-691097.0,-219164.207251895,11260589.007554105,-1995948.065356,507787.0,9772427.942198105,9772427.942198105
2020-08-26,1821723.1594100003,0.0,1821723.1594100003,471932.7927481049,-691097.0,-219164.207251895,13082312.166964104,-3837681.746751,586049.0,9830679.420213103,9830679.420213103
2020-08-27,320852.3711129998,0.0,320852.3711129998,471932.7927481049,-691097.0,-219164.207251895,13403164.538077105,-4166925.630732,607160.0,9843398.907345105,9843398.907345105
2020-08-28,1471886.6060819998,0.0,1471886.6060819998,471932.7927481049,-691097.0,-219164.207251895,14875051.144159105,-5665728.042714,607692.0,9817015.101445105,9817015.101445105
2020-08-31,1048577.6556709998,118180.0,1166757.6556709998,471932.7927481049,-691097.0,-219164.207251895,13708293.488488104,-4596625.900152001,747335.0,9859002.588336103,9859002.588336103
2020-09-01,2344577.2059,0.0,2344577.2059,471932.7927481049,-691097.0,-219164.207251895,16052870.694388105,-6984496.739820001,775663.0,9844036.954568105,9844036.954568103
2020-09-02,1892504.9235399999,0.0,1892504.9235399999,471932.7927481049,-691097.0,-219164.207251895,17945375.617928106,-8978025.29743,951702.0,9919052.320498107,9919052.320498107
2020-09-03,6693860.494922999,0.0,6693860.494922999,471932.7927481049,-691097.0,-219164.207251895,11251515.123005103,-1975192.223778,780978.0,10057300.899227103,10057300.899227103
2020-09-04,1823146.886073,138676.00000000003,1961822.886073,471932.7927481049,-691097.0,-219164.207251895,9289692.236932104,-135918.51854100003,827748.0,9981521.718391104,9981521.718391104
2020-09-08,7697767.138611,145768.0,7843535.138611,471932.7927481049,-691097.0,-219164.207251895,1446157.0983211047,7565562.305837999,991875.0,10003594.404159104,10003594.404159104
2020-09-09,6034251.77872,102765.0,6137016.77872,519990.1963631049,-708097.0,-188106.80363689497,6900890.847591105,2362993.0342920003,755570.0,10019453.881883105,10019453.881883105
2020-09-10,4887518.047064999,102870.0,4990388.047064999,578634.545023105,-726727.0,-148092.45497689483,2902512.6820561057,6423210.978506999,703162.0,10028885.660563104,10028885.660563104
2020-09-11,771183.9907640003,155127.0,926310.9907640003,578634.545023105,-726727.0,-148092.45497689483,1976201.6912921052,7197665.345342,799065.0,9972932.036634106,9972932.036634106
2020-09-14,2390073.5021339995,66833.0,2456906.5021339995,655765.3503001048,-761065.0,-105299.649699895,5976893.174768105,3224943.374946,738946.0,9940782.549714105,9940782.549714105
2020-09-15,316311.292608001,68330.0,384641.292608001,747739.8098861048,-803889.0,-56149.19011389501,8498393.927010106,651405.9902249994,779889.0,9929688.917235106,9929688.917235106
2020-09-16,1161142.0015860007,108570.0,1269712.0015860007,747739.8098861048,-803889.0,-56149.19011389501,7228681.9254241055,1809962.8194360002,866589.0,9905233.744860105,9905233.744860105
2020-09-17,2473759.926672,106795.0,2580554.926672,747739.8098861048,-803889.0,-56149.19011389501,4648126.998752105,4267803.705904,979942.0,9895872.704656105,9895872.704656105
2020-09-18,4010874.7013199995,101260.00000000001,4112134.7013199995,747739.8098861048,-803889.0,-56149.19011389501,535992.2974321056,8212724.675584999,1081253.0,9829969.973017106,9829969.973017104
2020-09-21,2759466.552003,170620.0,2930086.552003,720354.609122105,-751449.0,-31094.390877894843,-238819.72462689297,9066752.412732,1008658.0,9836590.688105108,9836590.688105106
2020-09-22,2474085.2966099996,0.0,2474085.2966099996,720354.609122105,-751449.0,-31094.390877894843,2235265.5719831055,6685006.736070001,897811.0,9818083.308053106,9818083.308053106
2020-09-23,5974324.847736,0.0,5974324.847736,720354.609122105,-751449.0,-31094.390877894843,-3739059.2757528946,12504299.335552,1129121.0,9894361.059799105,9894361.059799105
2020-09-24,898.3271499993134,0.0,898.3271499993134,720354.609122105,-751449.0,-31094.390877894843,-3739957.602902893,12538527.99195,1067381.0,9865951.389047107,9865951.389047107
2020-09-25,3439323.029388,107892.0,3547215.029388,727614.1711821052,-782233.0,-54618.82881789464,1951965.844989106,7157205.976509,736473.0,9845644.821498107,9845644.821498107
2020-09-28,5364552.825921999,0.0,5364552.825921999,727614.1711821052,-782233.0,-54618.82881789464,7316518.670911105,1911529.872005,675456.0,9903504.542916104,9903504.542916104
2020-09-29,2433350.866833,70755.99999999999,2504106.866833,778461.0683781053,-857245.0,-78783.9316218945,5966607.066902107,3321787.277124,613358.0,9901752.344026107,9901752.344026107
2020-09-30,1959703.0060679999,0.0,1959703.0060679999,778461.0683781053,-857245.0,-78783.9316218945,7926310.072970105,1387269.76896,576642.0,9890221.841930106,9890221.841930106
2020-10-01,1912866.778856,0.0,1912866.778856,778461.0683781053,-857245.0,-78783.9316218945,9839176.851826105,-516690.712296,572213.0,9894699.139530106,9894699.139530106
2020-10-02,2786081.9507039995,84016.00000000001,2870097.9507039995,826970.6686991055,-928356.0,-101385.33130089434,6929990.222162106,2481417.5970479995,457015.0,9868422.819210107,9868422.819210105
2020-10-05,3951920.9881999996,89725.0,4041645.9881999996,882841.2956641056,-999069.0,-116227.7043358943,11094172.590994105,-1549036.6799599999,320678.0,9865813.911034105,9865813.911034105
2020-10-06,2967801.8351950003,90294.00000000001,3058095.8351950003,941637.9137981054,-1070173.0,-128535.08620189437,9450812.508782106,206638.37930699997,207552.0,9865002.888089105,9865002.888089105
2020-10-07,2151919.8796759997,60456.0,2212375.8796759997,988634.4386921056,-1118287.0,-129652.56130789423,11523706.665154107,-1802202.900848,151065.0,9872568.764306108,9872568.764306108
2020-10-08,451731.1141160001,68250.0,519981.1141160001,1022208.1474321057,-1156832.0,-134623.85256789404,11255051.165058106,-1481269.5006479998,89548.0,9863329.664410107,9863329.664410107
2020-10-09,385819.742105,100711.00000000001,486530.742105,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-12,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-13,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-14,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-15,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-16,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-19,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-20,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-21,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-22,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-23,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-26,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-27,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-28,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-29,0.0,0.0,0.0,1018645.7355981057,-1157381.0,-138735.2644018941,9861264.735598106,0.0,0.0,9861264.735598106,9861264.735598106
2020-10-30,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-02,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-03,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-04,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-05,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-06,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-09,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-10,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-11,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-12,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-13,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-16,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-17,0.0,0.0,0.0,1051908.9471073856,-1157381.0,-105472.0528926141,9894527.947107386,0.0,0.0,9894527.947107386,9894527.947107386
2020-11-18,25641.9703920001,133988.0,159629.9703920001,1051908.9471073856,-1157381.0,-105472.0528926141,9786181.917499386,-25641.9703920001,133578.0,9894117.947107386,9894117.947107386
2020-11-19,140392.8719999998,138128.0,278520.8719999998,1051908.9471073856,-1157381.0,-105472.0528926141,9788446.789499385,-166142.79949199987,267810.0,9890113.990007386,9890113.990007386
2020-11-20,646066.9044779998,0.0,646066.9044779998,1051908.9471073856,-1157381.0,-105472.0528926141,9142379.885021387,481061.8149159999,264898.0,9888339.699937386,9888339.699937386
2020-11-23,582781.5508760001,105984.0,688765.5508760001,1051908.9471073856,-1157381.0,-105472.0528926141,9619177.435897386,-98836.04568400014,347883.0,9868224.390213385,9868224.390213385
2020-11-24,2200369.289118,0.0,2200369.289118,1051908.9471073856,-1157381.0,-105472.0528926141,11819546.725015387,-2300797.948306,373411.0,9892159.776709387,9892159.776709387
2020-11-25,129176.95338000014,0.0,129176.95338000014,1051908.9471073856,-1157381.0,-105472.0528926141,11690369.771635385,-2168073.704438,355158.0,9877454.067197386,9877454.067197386
2020-11-27,443996.3749570003,0.0,443996.3749570003,1051908.9471073856,-1157381.0,-105472.0528926141,12134366.146592386,-2618108.116238,354756.0,9871014.030354386,9871014.030354386
2020-11-30,517284.3183239995,78265.0,595549.3183239995,1051908.9471073856,-1157381.0,-105472.0528926141,11538816.828268386,-2089233.1963600004,399907.0,9849490.631908387,9849490.631908387
2020-12-01,1758601.0675679992,135266.0,1893867.0675679992,1051908.9471073856,-1157381.0,-105472.0528926141,13162151.895836387,-3870685.0716879996,581023.0,9872489.824148387,9872489.824148387
2020-12-02,491616.816417,135800.0,627416.816417,1051908.9471073856,-1157381.0,-105472.0528926141,13517968.712253384,-4370444.687693,712842.0,9860366.024560384,9860366.024560384
2020-12-03,7288.660460999847,136818.0,144106.66046099985,1051908.9471073856,-1157381.0,-105472.0528926141,13373862.051792385,-4361964.488562,829659.0,9841556.563230384,9841556.563230384
2020-12-04,3171149.08162,0.0,3171149.08162,1051908.9471073856,-1157381.0,-105472.0528926141,16545011.133412385,-7570703.38115,860070.0,9834377.752262386,9834377.752262386
2020-12-07,294267.1893839991,0.0,294267.1893839991,1051908.9471073856,-1157381.0,-105472.0528926141,16250743.944028385,-7260879.250926,794937.0,9784801.693102386,9784801.693102386
2020-12-08,1325445.804935999,0.0,1325445.804935999,1051908.9471073856,-1157381.0,-105472.0528926141,17576189.748964388,-8607571.227774,793013.0,9761631.521190386,9761631.521190388
2020-12-09,3457052.0255150003,114226.0,3571278.0255150003,1046799.1463813859,-1177143.0,-130343.8536186138,12196561.898149386,-3036517.3432549997,621194.0,9781238.554894386,9781238.554894386
2020-12-10,535531.894989,102705.99999999999,638237.894989,1050410.5256363857,-1212565.0,-162154.47436361405,10624815.134438386,-1361071.3068679997,495581.0,9759324.827570386,9759324.827570386
2020-12-11,354415.1400899994,82368.0,436783.1400899994,1050410.5256363857,-1212565.0,-162154.47436361405,10188031.994348386,-1005060.2769900002,567937.0,9750908.717358386,9750908.717358386
2020-12-14,1632428.495888,14256.999999999985,1646685.495888,1055759.867246386,-1236577.0,-180817.13275361393,7226424.547292386,1946790.0304379999,557325.0,9730539.577730386,9730539.577730386
2020-12-15,4561134.250308999,0.0,4561134.250308999,1055759.867246386,-1236577.0,-180817.13275361393,11787558.797601385,-2588024.7034719996,533464.0,9732998.094129385,9732998.094129385
2020-12-16,688133.2591349998,153088.0,841221.2591349998,1055759.867246386,-1236577.0,-180817.13275361393,12322604.056736385,-3280219.3666709997,663879.0,9706263.690065386,9706263.690065386
2020-12-17,2639602.082304,157136.0,2796738.082304,1055759.867246386,-1236577.0,-180817.13275361393,14805070.139040384,-5938164.518615999,824567.0,9691472.620424384,9691472.620424386
2020-12-18,2558063.3563800002,149864.0,2707927.3563800002,1055759.867246386,-1236577.0,-180817.13275361393,12097142.782660384,-3331286.4635819998,930517.0,9696373.319078384,9696373.319078384
2020-12-21,1455713.8378560005,57034.99999999999,1512748.8378560005,1066769.5200763857,-1257807.0,-191037.47992361413,9314657.577234386,-479855.27128799935,903184.0,9737986.305946387,9737986.305946385
2020-12-22,524427.9744479996,74824.0,599251.9744479996,1087406.7369163854,-1318249.0,-230842.2630836144,8056333.5395543855,854101.5258880004,747990.0,9658425.065442385,9658425.065442385
2020-12-23,370480.78683000046,61110.0,431590.78683000046,1108712.1773683855,-1392939.0,-284226.82263161434,8225134.381939387,747178.1747989998,607878.0,9580190.556738388,9580190.556738388
2020-12-24,1005021.4256999996,56034.0,1061055.4256999996,1129528.8251983854,-1473723.0,-344194.1748016144,9172735.480939386,-141482.09069999983,509491.0,9540744.390239386,9540744.390239386
2020-12-28,2779347.956359,0.0,2779347.956359,1129528.8251983854,-1473723.0,-344194.1748016144,11952083.437298385,-2922045.48941,505728.0,9535765.947888386,9535765.947888386
2020-12-29,617455.4103779995,0.0,617455.4103779995,1129528.8251983854,-1473723.0,-344194.1748016144,11334628.026920386,-2299015.6042020004,506780.0,9542392.422718385,9542392.422718385
2020-12-30,535048.9149779995,0.0,535048.9149779995,1129528.8251983854,-1473723.0,-344194.1748016144,11869676.941898387,-2837344.760041,491649.0,9523981.181857387,9523981.181857387
2020-12-31,1339102.1798440001,62607.99999999999,1401710.1798440001,1127909.0241583856,-1493483.0,-365573.97584161436,12622584.483726386,-3542060.23132,451691.0,9532215.252406385,9532215.252406387
2021-01-04,3585275.7372090006,66729.0,3652004.7372090006,1138061.6652163854,-1522983.0,-384921.33478361444,8259731.875104385,935742.9633120003,349920.0,9545394.838416386,9545394.838416386
2021-01-05,1795119.727808,0.0,1795119.727808,1138061.6652163854,-1522983.0,-384921.33478361444,10054851.602912385,-852931.9391839999,324328.0,9526247.663728384,9526247.663728384
2021-01-06,455991.88732000027,114712.00000000001,570703.8873200003,1152437.5513123854,-1561359.0,-408921.4486876145,10839245.514832385,-1527713.11296,234056.0,9545588.401872385,9545588.401872385
2021-01-07,784408.5477599995,115136.00000000001,899544.5477599995,1164362.282592385,-1603359.0,-438996.7174076148,11867454.176352385,-2463483.69384,130415.99999999999,9534386.482512385,9534386.482512385
2021-01-08,1391446.1909919996,144144.0,1535590.1909919996,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-11,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-12,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-13,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-14,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-15,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-19,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-20,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-21,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-22,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-25,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-26,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-27,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-28,0.0,0.0,0.0,1143157.2789283853,-1609079.0,-465921.72107161453,9534078.278928386,0.0,0.0,9534078.278928386,9534078.278928386
2021-01-29,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-01,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-02,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-03,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-04,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-05,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-08,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-09,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-10,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-11,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-12,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-16,0.0,0.0,0.0,1128900.1885863855,-1609079.0,-480178.81141361455,9519821.188586386,0.0,0.0,9519821.188586386,9519821.188586386
2021-02-17,39135.40904000029,138229.0,177364.4090400003,1128900.1885863855,-1609079.0,-480178.81141361455,9420727.597626386,-39135.40904000029,137956.0,9519548.188586386,9519548.188586386
2021-02-18,314743.32384000026,135285.0,450028.32384000026,1128900.1885863855,-1609079.0,-480178.81141361455,8970699.273786386,275774.47392,274531.0,9521004.747706387,9521004.747706387
2021-02-19,265635.82095300016,86464.0,352099.82095300016,1128900.1885863855,-1609079.0,-480178.81141361455,8618599.452833386,540923.2852830001,343930.0,9503452.738116385,9503452.738116385
2021-02-22,1277515.629243,80064.0,1357579.629243,1128900.1885863855,-1609079.0,-480178.81141361455,7261019.823590385,1814278.2862259997,424394.0,9499692.109816385,9499692.109816384
2021-02-23,180194.16500000018,104130.0,284324.16500000015,1128900.1885863855,-1609079.0,-480178.81141361455,7337083.988590386,1636287.3375,512187.0,9485558.326090386,9485558.326090386
2021-02-24,2665802.8435230004,0.0,2665802.8435230004,1128900.1885863855,-1609079.0,-480178.81141361455,10002886.832113387,-1011484.6752330004,492464.0,9483866.156880386,9483866.156880386
2021-02-25,4953108.051566999,0.0,4953108.051566999,1128900.1885863855,-1609079.0,-480178.81141361455,5049778.780546386,3965995.87891,616981.0,9632755.659456385,9632755.659456385
2021-02-26,2061232.496356,0.0,2061232.496356,1128900.1885863855,-1609079.0,-480178.81141361455,2988546.284190386,6006793.118076,558250.0,9553589.402266387,9553589.402266387
2021-03-01,5620208.3947439995,112785.0,5732993.3947439995,1128900.1885863855,-1609079.0,-480178.81141361455,8495969.678934386,532190.5508339999,567164.0,9595324.229768386,9595324.229768386
2021-03-02,2497843.783358,0.0,2497843.783358,1128900.1885863855,-1609079.0,-480178.81141361455,5998125.895576386,3025881.5047999998,577818.0,9601825.400376385,9601825.400376385
2021-03-03,3811140.172476,0.0,3811140.172476,1128900.1885863855,-1609079.0,-480178.81141361455,2186985.723100386,6796941.702876001,643302.0,9627229.425976386,9627229.425976386
2021-03-04,2618559.0420499993,0.0,2618559.0420499993,1128900.1885863855,-1609079.0,-480178.81141361455,-431573.3189496142,9331389.88331,757599.0,9657415.564360386,9657415.564360386
2021-03-05,3546218.213862999,130572.00000000001,3676790.213862999,1128900.1885863855,-1609079.0,-480178.81141361455,2984072.894913385,5956837.535896,695141.0,9636051.430809386,9636051.430809386
2021-03-08,1951277.6701919998,135561.0,2086838.6701919998,1128900.1885863855,-1609079.0,-480178.81141361455,897234.2247213847,7878457.568016,844746.0,9620437.792737385,9620437.792737385
2021-03-09,6002427.721913001,141876.0,6144303.721913001,1128900.1885863855,-1609079.0,-480178.81141361455,6757785.946634386,1988514.373363,899779.0,9646079.319997385,9646079.319997385
2021-03-10,1389480.9756659998,62023.0,1451503.9756659998,1207655.0769803852,-1663042.0,-455386.9230196149,10330110.899926387,-1633455.7623299996,894378.0,9591033.137596387,9591033.137596387
2021-03-11,3876511.851949,74646.0,3951157.851949,1288052.5616333857,-1723681.0,-435628.43836661446,15221358.165677384,-6466618.838905999,835819.0,9590558.326771384,9590558.326771384
2021-03-12,213323.1988199993,85800.0,299123.1988199993,1335874.1176813857,-1762545.0,-426670.8823186145,15485855.674753385,-6825625.488287999,870827.0,9531057.186465386,9531057.186465386
2021-03-15,2564871.723218001,63648.00000000001,2628519.723218001,1363341.8731213855,-1787937.0,-424595.1268786147,17291707.124067385,-8735829.956882,925684.0,9481561.167185385,9481561.167185385
2021-03-16,1304437.6563029992,44807.999999999985,1349245.6563029992,1402565.8551913854,-1819657.0,-417091.14480861474,14806695.051174385,-6284607.203889001,958443.0,9480530.847285384,9480530.847285384
2021-03-17,2138312.293793999,67500.0,2205812.293793999,1402565.8551913854,-1819657.0,-417091.14480861474,16877507.344968382,-8444349.165348,999723.0,9432881.179620381,9432881.179620381
2021-03-18,8108563.7545,57720.0,8166283.7545,1402565.8551913854,-1819657.0,-417091.14480861474,8711223.590468384,-212922.95760400034,998324.0,9496624.632864384,9496624.632864384
2021-03-19,1273363.9256520004,43650.0,1317013.9256520004,1402565.8551913854,-1819657.0,-417091.14480861474,7394209.664816385,1061528.752648,962563.0,9418301.417464385,9418301.417464385
2021-03-22,4796027.328652999,53290.00000000001,4849317.328652999,1438950.4956273849,-1879152.0,-440201.5043726153,12166755.076753385,-3649250.346203,823095.0,9340599.730550386,9340599.730550386
2021-03-23,4661756.49595,0.0,4661756.49595,1438950.4956273849,-1879152.0,-440201.5043726153,7504998.580803384,1041228.6938000002,825124.0,9371351.274603384,9371351.274603384
2021-03-24,3154404.5845759995,0.0,3154404.5845759995,1438950.4956273849,-1879152.0,-440201.5043726153,4350593.996227385,4190340.254464,811960.0,9352894.250691384,9352894.250691384
2021-03-25,3376170.3925799998,0.0,3376170.3925799998,1438950.4956273849,-1879152.0,-440201.5043726153,7726764.388807384,837742.6884600006,753199.0,9317706.077267384,9317706.077267384
2021-03-26,8768359.529592,96252.0,8864611.529592,1445762.6469993847,-1913472.0,-467709.35300061555,16015034.947999384,-7340775.680628,722231.0,9396490.267371384,9396490.267371384
2021-03-29,1090175.2184399993,125779.0,1215954.2184399993,1431956.7745793846,-1923254.0,-491297.2254206157,13479318.791525384,-4675572.874434,607180.0,9410925.917091385,9410925.917091385
2021-03-30,956496.788856,93072.0,1049568.7888560002,1440488.4119873843,-1972058.0,-531569.5880126159,10423548.582929386,-1514326.4222730005,438016.0,9347238.160656385,9347238.160656385
2021-03-31,1737046.0230749995,87978.00000000001,1825024.0230749995,1461030.7795763842,-2030369.0,-569338.2204236161,10835650.012889383,-1844588.028393,339903.0,9330964.984496383,9330964.984496383
2021-04-01,3102638.158606,81420.0,3184058.158606,1481226.1000523842,-2082349.0,-601122.8999476162,13766138.065895384,-4713575.937987,281771.0,9334333.127908384,9334333.127908384
2021-04-05,1205385.5460920006,100810.0,1306195.5460920006,1486704.306617384,-2099859.0,-613154.6933826164,14944654.284087382,-5858936.637204001,280678.0,9366395.646883382,9366395.646883382
2021-04-06,1054330.6093320004,97696.00000000001,1152026.6093320004,1493793.290831384,-2119381.0,-625587.7091686164,12675170.739643384,-3488296.750224,172855.0,9359728.989419384,9359728.989419384
2021-04-07,34231.137372000114,56900.00000000001,91131.13737200011,1499495.608681384,-2129981.0,-630485.3913186165,11536615.146915384,-2296878.1403399995,117687.00000000001,9357424.006575383,9357424.006575383
2021-04-08,67466.34266400005,69692.99999999999,137159.34266400005,1478164.3611853842,-2118008.0,-639843.6388146164,10393284.400155382,-1094757.20676,57149.99999999999,9355677.193395382,9355677.193395382
2021-04-09,102431.38272000005,65220.00000000001,167651.38272000005,1452226.1487853841,-2096438.0,-644211.8512146164,9355788.148785384,0.0,0.0,9355788.148785384,9355788.148785384
2021-04-12,0.0,0.0,0.0,1452226.1487853841,-2096438.0,-644211.8512146164,9355788.148785384,0.0,0.0,9355788.148785384,9355788.148785384
2021-04-13,0.0,0.0,0.0,1452226.1487853841,-2096438.0,-644211.8512146164,9355788.148785384,0.0,0.0,9355788.148785384,9355788.148785384
2021-04-14,0.0,0.0,0.0,1452226.1487853841,-2096438.0,-644211.8512146164,9355788.148785384,0.0,0.0,9355788.148785384,9355788.148785384
