date,gross_trades_value,stock_PL,option_PL,net_PL,cash,position_value
2019-06-04,665500.5596629998,-712141.3178869159,752078.0,39936.68211308405,10412266.111426085,10038691.475090085
2019-06-05,261599.06663999995,-712141.3178869159,752078.0,39936.68211308405,10150667.044786084,10039232.241474085
2019-06-06,225338.88640000005,-712141.3178869159,752078.0,39936.68211308405,9925328.158386085,10039287.914226085
2019-06-07,316322.20411,-712141.3178869159,752078.0,39936.68211308405,9609005.954276085,10036617.536256084
2019-06-10,363896.3836400001,-724312.738319916,761918.0,37605.26168008399,10113698.867042083,10037301.261680083
2019-06-11,7040.319660000002,-724312.738319916,761918.0,37605.26168008399,10120739.186702084,10037463.281102084
2019-06-12,49977.698610000065,-724312.738319916,761918.0,37605.26168008399,10170716.885312084,10038878.708142083
2019-06-13,98109.81983200002,-724312.738319916,761918.0,37605.26168008399,10072607.065480083,10038625.152572082
2019-06-14,34337.5339319999,-724312.738319916,761918.0,37605.26168008399,10106944.599412084,10040297.793404084
2019-06-17,4786.584918000056,-724312.738319916,761918.0,37605.26168008399,10111731.184330083,10041918.515216084
2019-06-18,272776.62664,-724312.738319916,761918.0,37605.26168008399,9838954.557690084,10039830.641050084
2019-06-19,63036.912940000024,-724312.738319916,761918.0,37605.26168008399,9775917.644750083,10041305.761074083
2019-06-20,201459.83145599996,-724312.738319916,761918.0,37605.26168008399,9574457.813294083,10038549.820194082
2019-06-21,36777.10679999997,-724312.738319916,761918.0,37605.26168008399,9611234.920094084,10036581.323294085
2019-06-24,2807.4333119999583,-724312.738319916,761918.0,37605.26168008399,9614042.353406083,10038677.357086083
2019-06-25,247235.3768360001,-724312.738319916,761918.0,37605.26168008399,9861277.730242083,10037847.162526082
2019-06-26,107356.3101390001,-724312.738319916,761918.0,37605.26168008399,9843253.420103082,10040343.713615082
2019-06-27,435656.12085000006,-724312.738319916,761918.0,37605.26168008399,9495299.299253084,10041974.468503084
2019-06-28,534982.8692999999,-724312.738319916,761918.0,37605.26168008399,8960316.429953083,10041801.882753083
2019-07-01,732464.7179940003,-723956.2239159159,767846.0,43889.776084084,8525071.259327084,10058343.445089083
2019-07-02,349821.637665,-723956.2239159159,767846.0,43889.776084084,8175249.621662084,10065972.804228084
2019-07-03,601186.0780800001,-723956.2239159159,767846.0,43889.776084084,7574063.543582084,10064454.926222084
2019-07-05,116373.67274799985,-723956.2239159159,767846.0,43889.776084084,7457689.870834084,10069856.304970084
2019-07-08,507150.92620799993,-723956.2239159159,767846.0,43889.776084084,7964840.797042084,10067326.437946085
2019-07-09,77540.46699899991,-723956.2239159159,767846.0,43889.776084084,7887300.330043084,10066437.488910085
2019-07-10,511027.567245,-723956.2239159159,767846.0,43889.776084084,7376272.762798084,10070338.612116084
2019-07-11,188866.25620500016,-723956.2239159159,767846.0,43889.776084084,7187406.506593084,10071193.916776083
2019-07-12,187492.22488499997,-723956.2239159159,767846.0,43889.776084084,6999914.281708084,10070168.161638085
2019-07-15,137467.32127499988,-723956.2239159159,767846.0,43889.776084084,6862446.9604330845,10073084.810858084
2019-07-16,271617.85063499975,-714320.2257449161,767180.0,52859.77425508379,8005376.690708084,10070956.494002085
2019-07-17,96204.27062400008,-707454.8327409162,769526.0,62071.16725908379,9188660.466600085,10071299.925344085
2019-07-18,184585.04721000002,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-19,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-22,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-23,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-24,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-25,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-26,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-29,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-30,0.0,-699504.3086519163,772346.0,72841.69134808367,10072841.691348083,10072841.691348083
2019-07-31,0.0,-697261.6030314363,772346.0,75084.39696856367,10075084.396968564,10075084.396968564
2019-08-01,96201.0968320001,-697261.6030314363,772346.0,75084.39696856367,10075023.300136564,10074210.396968564
2019-08-02,172831.64889600006,-697261.6030314363,772346.0,75084.39696856367,10247854.949032564,10075399.993512563
2019-08-05,1333707.2347720002,-697261.6030314363,772346.0,75084.39696856367,11581562.183804564,10050411.198312564
2019-08-06,762329.8238800002,-697261.6030314363,772346.0,75084.39696856367,10906328.359924564,10061560.803124564
2019-08-07,62121.21057299995,-697261.6030314363,772346.0,75084.39696856367,10937567.149351563,10068580.477604562
2019-08-08,2221810.824562,-697261.6030314363,772346.0,75084.39696856367,8715756.324789565,10058944.499289565
2019-08-09,806275.5751959997,-697261.6030314363,772346.0,75084.39696856367,9522031.899985565,10052572.049289566
2019-08-12,1575567.4568160002,-697261.6030314363,772346.0,75084.39696856367,11097599.356801564,10037955.997089565
2019-08-13,2376899.118145,-697261.6030314363,772346.0,75084.39696856367,8789516.238656564,10044950.520921564
2019-08-14,4745511.33552,-697261.6030314363,772346.0,75084.39696856367,13535027.574176563,9948141.844826564
2019-08-15,252714.83320499977,-697261.6030314363,772346.0,75084.39696856367,13383992.740971563,9970833.669951564
2019-08-16,2877685.50748,-697261.6030314363,772346.0,75084.39696856367,10585507.233491564,9986550.746191565
2019-08-19,3194907.289692,-697261.6030314363,772346.0,75084.39696856367,7458735.943799564,10010409.941151563
2019-08-20,2180347.275368,-697261.6030314363,772346.0,75084.39696856367,9639083.219167564,10007169.630495563
2019-08-21,2697186.68662,-697261.6030314363,772346.0,75084.39696856367,6941896.532547563,10024695.122207563
2019-08-22,483550.2429119998,-744893.8893874363,796128.0,51234.11061256367,6686550.811235564,10020129.833395565
2019-08-23,5945588.677585,-791947.7127534364,802520.0,10572.287246563596,12571573.690585565,9883376.325335564
2019-08-26,2724607.0368,-823075.4514654363,827678.0,4602.548534563758,10597294.839385565,9920076.970585566
2019-08-27,1128673.0709950002,-856016.8899454363,847286.0,-8730.889945436276,11435218.834216565,9923418.609098565
2019-08-28,1310675.8859310003,-888918.0097854364,866926.0,-21992.00978543648,10156135.958685564,9937286.425270565
2019-08-29,2389227.648796,-888918.0097854364,866926.0,-21992.00978543648,7766908.309889564,9933436.854055565
2019-08-30,527236.46811715,-918269.0764135366,882151.0,-36118.07641353658,7963827.717519314,9928039.774184855
2019-09-03,482915.5929749999,-966785.7155520864,917378.0,-49407.71555208638,8777155.900619315,9951497.963169316
2019-09-04,1300787.5721339998,-968431.3400176862,926738.0,-41693.34001768628,8126418.310085313,9958861.372357313
2019-09-05,646559.4955,-961646.4450424858,924018.0,-37628.44504248592,8026251.502585313,9955139.180485314
2019-09-06,203330.14725,-964694.7794070059,928014.0,-36680.779407006004,8673645.470335314,9960060.060765315
2019-09-09,33220.540840000074,-972977.9264788058,936038.0,-36939.92647880594,9179093.290215315,9963462.767655315
2019-09-10,101617.63581600008,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-11,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-12,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-13,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-16,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-17,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-18,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-19,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-20,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-23,0.0,-976691.1988886858,941474.0,-35217.19888868594,9964782.801111314,9964782.801111314
2019-09-24,72811.62000000004,-976691.1988886858,941474.0,-35217.19888868594,9963035.181111315,9964422.801111314
2019-09-25,126269.33263199999,-976691.1988886858,941474.0,-35217.19888868594,9836765.848479314,9966047.301111314
2019-09-26,43225.61760000002,-976691.1988886858,941474.0,-35217.19888868594,9879991.466079315,9967002.137679316
2019-09-27,85834.88091999998,-976691.1988886858,941474.0,-35217.19888868594,9965826.346999314,9965580.581199314
2019-09-30,254695.98422399996,-976691.1988886858,941474.0,-35217.19888868594,9779800.362775315,9969130.644709315
2019-10-01,718619.7751560002,-976691.1988886858,941474.0,-35217.19888868594,10498420.137931315,9963615.820383316
2019-10-02,1286944.065278,-976691.1988886858,941474.0,-35217.19888868594,11785364.203209314,9949539.252469314
2019-10-03,781718.4038040002,-976691.1988886858,941474.0,-35217.19888868594,11091187.799405314,9954531.302029314
2019-10-04,1676403.1566050001,-976691.1988886858,941474.0,-35217.19888868594,9486048.642800314,9959707.381725315
2019-10-07,660173.3408040004,-976691.1988886858,941474.0,-35217.19888868594,10146221.983604314,9967430.070740314
2019-10-08,2479622.953698,-976691.1988886858,941474.0,-35217.19888868594,12625844.937302314,9941719.258380314
2019-10-09,1546602.2992290002,-976691.1988886858,941474.0,-35217.19888868594,11183642.638073314,9948408.417704314
2019-10-10,1310948.4219519997,-976691.1988886858,941474.0,-35217.19888868594,9872694.216121314,9949882.683045315
2019-10-11,2142444.647952,-976691.1988886858,941474.0,-35217.19888868594,7730249.568169314,9957781.172949314
2019-10-14,24463.878089999824,-976691.1988886858,941474.0,-35217.19888868594,7705785.690079315,10001761.669744315
2019-10-15,2080159.156992,-992205.9550166859,958682.0,-33523.95501668606,5686138.973407314,9999221.883295313
2019-10-16,105856.08703999982,-992205.9550166859,958682.0,-33523.95501668606,5791995.060447314,10009456.903247314
2019-10-17,688740.6058559997,-992205.9550166859,958682.0,-33523.95501668606,5103254.454591314,10014462.357207313
2019-10-18,897922.623689,-1005156.1757806857,975648.0,-29508.17578068594,6397039.915734314,10011238.559050314
2019-10-21,1310091.6176780001,-1018163.5997556858,991118.0,-27045.59975568604,5393625.225151314,10020694.158706315
2019-10-22,506969.848483,-1025198.4766516858,1004327.0,-20871.47665168608,6402591.673683314,10023148.347096313
2019-10-23,518305.5751599999,-1013594.8111896862,1005753.0,-7841.8111896864375,7022043.7733393125,10029802.007127311
2019-10-24,88925.97870900003,-1007021.4221216862,1008713.0,1691.5778783135374,7747641.246099314,10031410.383326314
2019-10-25,173309.67872000037,-1004711.7992996862,1015411.0,10699.2007003135,8201948.017619314,10032749.515459314
2019-10-28,56892.8256400003,-995206.7931906863,1014856.0,19649.20680931346,8932030.492339315,10032894.576289315
2019-10-29,53531.2706850001,-995206.7931906863,1014856.0,19649.20680931346,8878499.221654315,10034080.404454315
2019-10-30,114400.4607900001,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-10-31,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-01,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-04,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-05,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-06,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-07,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-08,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-11,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-12,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-13,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-14,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-15,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-18,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-19,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-20,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-21,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-22,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-25,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-26,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-27,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-11-29,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-02,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-03,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-04,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-05,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-06,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-09,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-10,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-11,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-12,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-13,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-16,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-17,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-18,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-19,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-20,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-23,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-24,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-26,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-27,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-30,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2019-12-31,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-02,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-03,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-06,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-07,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-08,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-09,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-10,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-13,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-14,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-15,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-16,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-17,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-21,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-22,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-23,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-24,0.0,-971789.9631456861,1006351.0,34561.036854313665,10034561.036854314,10034561.036854314
2020-01-27,102795.11959999999,-971789.9631456861,1006351.0,34561.036854313665,10005669.917254314,10034282.036854314
2020-01-28,186446.909051,-971789.9631456861,1006351.0,34561.036854313665,9819223.008203315,10034724.015758315
2020-01-29,47810.790088000016,-971789.9631456861,1006351.0,34561.036854313665,9849388.218115313,10035301.062893312
2020-01-30,237815.66924799993,-971789.9631456861,1006351.0,34561.036854313665,9685444.548867313,10037741.029507313
2020-01-31,1204708.1685410002,-971789.9631456861,1006351.0,34561.036854313665,10890152.717408314,10025342.038907314
2020-02-03,661301.8164120002,-971789.9631456861,1006351.0,34561.036854313665,10298276.900996314,10030091.081764314
2020-02-04,1599360.8547679998,-971789.9631456861,1006351.0,34561.036854313665,8698916.046228314,10026974.300180314
2020-02-05,1179131.3857840002,-971789.9631456861,1006351.0,34561.036854313665,7519784.660444314,10024697.653140314
2020-02-06,286405.4173480001,-971789.9631456861,1006351.0,34561.036854313665,7233379.243096313,10024172.861972313
2020-02-07,474436.5458799999,-971789.9631456861,1006351.0,34561.036854313665,7707815.788976314,10023743.300736314
2020-02-10,780143.2634999997,-971789.9631456861,1006351.0,34561.036854313665,6927672.525476314,10027196.929120313
2020-02-11,184760.27733000024,-971789.9631456861,1006351.0,34561.036854313665,6742912.248146313,10029100.426234312
2020-02-12,587413.600708,-971789.9631456861,1006351.0,34561.036854313665,6155498.647438314,10030409.230042314
2020-02-13,7592.546147999747,-971789.9631456861,1006351.0,34561.036854313665,6163091.193586313,10032928.873010313
2020-02-14,219918.34543999986,-971789.9631456861,1006351.0,34561.036854313665,5943172.848146314,10035584.744626313
2020-02-18,52388.23594300003,-962576.1755716859,999097.0,36520.824428313805,6796664.413183313,10042161.329875313
2020-02-19,169614.229758,-956903.224795686,993805.0,36901.77520431373,7534529.220433313,10040571.104519313
2020-02-20,175764.97768,-956481.811675686,992257.0,35775.188324313625,8526398.829893313,10041137.958338313
2020-02-21,156577.42033200013,-950413.590415686,990397.0,39983.4095843136,9482135.212385314,10041640.554641314
2020-02-24,165055.1768380001,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-02-25,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-02-26,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-02-27,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-02-28,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-02,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-03,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-04,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-05,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-06,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-09,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-10,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
2020-03-11,0.0,-967875.1363906858,994689.0,26813.86360931379,10026813.863609314,10026813.863609314
