ticker,date,open,high,low,close,volume,dividend,split,adj_open,adj_high,adj_low,adj_close,adj_volume
SPY,6/20/07,153.580002,153.580002,150.960007,151.139999,177119700,0,1,111.4945949,111.4945949,109.5925551,109.723224,177119700
SPY,6/21/07,151.080002,152.110001,150.25,151.979996,205262000,0,1,109.679668,110.4274172,109.0771108,110.3330373,205262000
SPY,6/22/07,151.520004,151.770004,149.850006,150.550003,204964700,0,1,109.9990966,110.1805893,108.7867268,109.2949042,204964700
SPY,6/25/07,150.240005,151.25,149.020004,149.830002,232014400,0,1,109.0698547,109.8030815,108.1841696,108.7722045,232014400
SPY,6/26/07,150.210007,150.460007,148.279999,148.289993,198445700,0,1,109.048077,109.2295697,107.6469476,107.6542029,198445700
SPY,6/27/07,148.130005,150.570007,148.059998,150.399994,213638000,0,1,107.5380563,109.3094265,107.4872333,109.186002,213638000
SPY,6/28/07,150.380005,151.410004,149.669998,150.380005,157705000,0,1,109.1714906,109.9192398,108.6560463,109.1714906,157705000
SPY,6/29/07,150.899994,151.649994,149.149994,150.429993,199701800,0,1,109.5489874,110.0934655,108.2785385,109.2077804,199701800
SPY,7/2/07,150.869995,151.919998,150.770004,151.789993,103357000,0,1,109.527209,110.2894805,109.4546185,110.1951007,103357000
SPY,7/3/07,152.179993,152.5,151.990005,152.339996,54048400,0,1,110.4782293,110.710545,110.3403036,110.5943868,54048400
SPY,7/5/07,152.399994,152.559998,151.630005,152.179993,89279000,0,1,110.6379436,110.7541018,110.0789541,110.4782293,89279000
SPY,7/6/07,152.380005,153.169998,151.929993,152.979996,81109000,0,1,110.6234322,111.196944,110.2967366,111.0590081,81109000
SPY,7/9/07,153.160004,153.360001,152.619995,153.100006,72348100,0,1,111.1896887,111.3348806,110.7976579,111.1461319,72348100
SPY,8/3/04,110.93,111.059998,110.160004,110.209999,40948800,0,1,76.15468816,76.24393324,75.62607728,75.6603994,40948800
SPY,8/4/04,109.889999,110.75,109.639999,110.199997,40763200,0,1,75.44071582,76.03111614,75.26908802,75.65353292,40763200
SPY,8/5/04,110.290001,110.379997,108.269997,108.400002,50772000,0,1,75.71532167,75.77710494,74.32856629,74.41781618,50772000
SPY,8/6/04,107.629997,107.959999,106.620003,106.849998,74729000,0,1,73.88919912,74.11574919,73.19582692,73.35372106,74729000
SPY,8/9/04,107.019997,107.480003,106.870003,107,37476300,0,1,73.47042728,73.78622655,73.36745472,73.45669912,37476300
SPY,8/10/04,107.309998,108.410004,107.260002,108.379997,55870600,0,1,73.66951622,74.42468266,73.6351934,74.40408252,55870600
SPY,8/11/04,107.68,108.330002,107.099998,108.160004,52933200,0,1,73.92352674,74.36976039,73.52534886,74.25305486,52933200
SPY,8/12/04,107.68,107.949997,106.629997,106.980003,50015900,0,1,73.92352674,74.1088827,73.20268791,73.44297095,50015900
SPY,8/13/04,107.099998,107.349998,106.589996,107.190002,41634700,0,1,73.52534886,73.69697667,73.17522678,73.58713762,41634700
SPY,8/16/04,107.139999,108.639999,107.099998,108.300003,45731900,0,1,73.55281,74.58257681,73.52534886,74.34916574,45731900
SPY,8/17/04,108.75,109.279999,108.529999,108.910004,40701600,0,1,74.65809373,75.02194398,74.50706058,74.76793827,40701600
SPY,8/18/04,108.519997,110.169998,108.489998,110.029999,43165400,0,1,74.50019409,75.63293827,74.47959944,75.53682739,43165400
SPY,8/19/04,109.809998,110.019997,109.18,109.709999,39881600,0,1,75.38579423,75.5299609,74.95329355,75.3171438,39881600
SPY,8/20/04,109.610001,110.629997,109.510002,110.480003,44870900,0,1,75.24849405,75.94873274,75.17984362,75.84576017,44870900
SPY,8/24/04,110.639999,110.730003,109.849998,110.349998,30453100,0,1,75.95559922,76.01738798,75.41325468,75.75651029,30453100
SPY,8/25/04,110.330002,111.269997,109.900002,111.099998,38551400,0,1,75.74278281,76.38809991,75.44758299,76.27139369,38551400
SPY,8/26/04,110.959999,111.309998,110.849998,111.099998,26629500,0,1,76.17528281,76.41556104,76.09976589,76.27139369,26629500
SPY,8/27/04,111.199997,111.629997,111.050003,111.449997,24902900,0,1,76.34004412,76.63524394,76.23707156,76.51167193,24902900
SPY,7/10/07,152.289993,152.610001,150.770004,150.919998,180362600,0,1,110.5580861,110.7904025,109.4546185,109.5635097,180362600
SPY,7/11/07,150.75,152.050003,150.520004,151.990005,175607600,0,1,109.4400962,110.3838604,109.2731258,110.3403036,175607600
SPY,7/12/07,152.369995,154.75,152.339996,154.389999,133882500,0,1,110.6161652,112.3439793,110.5943868,112.0826291,133882500
SPY,7/13/07,154.570007,155.460007,154.389999,154.850006,111794300,0,1,112.2133096,112.8594236,112.0826291,112.4165807,111794300
SPY,7/16/07,154.990005,155.529999,154.580002,154.830002,98378700,0,1,112.5182159,112.9102358,112.2205657,112.4020584,98378700
SPY,7/17/07,154.929993,155.479996,154.679993,154.75,126201300,0,1,112.474649,112.8739351,112.2931563,112.3439793,126201300
SPY,7/18/07,154.229996,154.800003,153.300003,154.470001,237887400,0,1,111.9664716,112.38028,111.2913238,112.1407082,237887400
SPY,7/19/07,155.199997,155.529999,154.75,155.070007,145212700,0,1,112.670664,112.9102358,112.3439793,112.576295,145212700
SPY,7/20/07,154.889999,154.990005,152.830002,153.5,245502500,0,1,112.4456145,112.5182159,110.9501168,111.4365158,245502500
SPY,7/23/07,154.179993,154.720001,153.300003,153.970001,121183900,0,1,111.9301709,112.3222009,111.2913238,111.7777228,121183900
SPY,7/24/07,153.119995,154.279999,150.759995,151.300003,256732400,0,1,111.1606433,112.0027723,109.4473522,109.8393823,256732400
SPY,7/25/07,152.020004,152.389999,150.25,151.610001,265214500,0,1,110.362082,110.6306875,109.0771108,110.0644318,265214500
SPY,7/26/07,150.190002,150.800003,146.389999,148.020004,467592500,0,1,109.033554,109.4763969,106.2748628,107.4581988,467592500
SPY,7/27/07,148.210007,148.869995,145.050003,145.110001,422987600,0,1,107.5961354,108.0752674,105.3020648,105.3456216,422987600
SPY,7/30/07,145.929993,147.809998,145.289993,147.380005,283017500,0,1,105.9409119,107.3057406,105.4762906,106.9935782,283017500
SPY,8/1/07,145.179993,147.009995,143.949997,146.429993,467670000,0,1,105.3964338,106.7249618,104.5034926,106.3038973,467670000
SPY,8/2/07,146.759995,147.759995,145.259995,147.600006,294758400,0,1,106.5434691,107.2694399,105.4545129,107.1532925,294758400
SPY,8/3/07,147.279999,147.580002,143.199997,143.800003,359398200,0,1,106.9209768,107.1387702,103.9590145,104.3946014,359398200
SPY,8/6/07,144.210007,146.830002,142.529999,146.210007,324980000,0,1,104.6922523,106.5942921,103.4726156,106.1441939,324980000
SPY,8/7/07,145.940002,149,145.229996,147.770004,232568700,0,1,105.9481781,108.1696473,105.4327345,107.2767061,232568700
SPY,8/9/07,147.429993,148.949997,145.289993,145.389999,357622100,0,1,107.0298681,108.1333466,105.4762906,105.548892,357622100
SPY,8/10/07,144.389999,146.5,143.119995,144.710007,411018400,0,1,104.8229212,106.3547203,103.9009354,105.0552377,411018400
SPY,8/13/07,146.5,146.889999,145.020004,145.229996,181917200,0,1,106.3547203,106.6378482,105.2802864,105.4327345,181917200
SPY,8/14/07,145.699997,146.059998,142.720001,143.009995,264134500,0,1,105.7739415,106.0352917,103.6105515,103.8210786,264134500
SPY,8/16/07,139.789993,142.940002,137,142.100006,546743700,0,1,101.4834512,103.7702658,99.45799783,103.1604532,546743700
SPY,8/21/07,144.600006,145.970001,144.139999,144.929993,157066400,0,1,104.9753802,105.9699565,104.6414285,105.2149411,157066400
SPY,8/22/07,146.009995,146.800003,145.330002,146.649994,173156700,0,1,105.998991,106.5725137,105.5053359,106.4636116,173156700
SPY,8/23/07,147.339996,147.649994,145.610001,146.520004,203915300,0,1,106.9645329,107.1895824,105.708607,106.3692426,203915300
SPY,8/24/07,146.479996,148.330002,146.279999,148.330002,128901900,0,1,106.340198,107.6832483,106.195006,107.6832483,128901900
SPY,8/27/07,147.850006,148.330002,146.729996,146.949997,113024300,0,1,107.3347852,107.6832483,106.5216907,106.681405,113024300
SPY,8/28/07,146.160004,146.25,143.460007,143.720001,219790700,0,1,106.1078931,106.1732276,104.1477742,104.3365222,219790700
SPY,8/29/07,144.369995,146.740005,143.960007,146.539993,207654200,0,1,104.8083989,106.5289569,104.5107596,106.3837541,207654200
SPY,8/30/07,145.449997,147.190002,145.309998,146.149994,191817300,0,1,105.5924488,106.8556416,105.4908136,106.1006262,191817300
SPY,8/31/07,147.649994,148.5,146.830002,147.589996,185477500,0,1,107.1895824,107.8066619,106.5942921,107.1460256,185477500
SPY,9/4/07,147.449997,149.979996,147.399994,149.080002,120062000,0,1,107.0443904,108.8810957,107.0080897,108.2277264,120062000
SPY,9/5/07,148.199997,148.360001,147,147.789993,166261800,0,1,107.5888685,107.7050267,106.7177057,107.2912175,166261800
SPY,9/6/07,147.949997,148.610001,147.119995,148.130005,127878400,0,1,107.4073758,107.8865194,106.8048186,107.5380563,127878400
SPY,9/7/07,146.479996,146.889999,145.259995,146.070007,235447600,0,1,106.340198,106.6378482,105.4545129,106.042558,235447600
SPY,9/10/07,146.520004,146.720001,144.330002,145.789993,192305900,0,1,106.3692426,106.5144346,104.7793652,105.839276,192305900
SPY,9/11/07,146.240005,147.699997,146.130005,147.490005,162081900,0,1,106.1659715,107.2258831,106.0861147,107.073435,162081900
SPY,9/12/07,147.289993,148.440002,146.979996,147.869995,149554600,0,1,106.9282321,107.7631051,106.7031834,107.3492967,149554600
SPY,9/13/07,148.550003,149.449997,148.199997,148.910004,154079000,0,1,107.8429626,108.496332,107.5888685,108.1043128,154079000
SPY,9/14/07,147.960007,149.089996,147.740005,148.899994,121911000,0,1,107.4146427,108.2349817,107.2549277,108.0970458,121911000
SPY,9/17/07,148.309998,148.649994,147.630005,148.100006,109870800,0,1,107.668726,107.9155531,107.1750709,107.5162779,109870800
SPY,9/18/07,148.830002,152.5,148.130005,152.460007,263759500,0,1,108.0462337,110.710545,107.5380563,110.6815113,263759500
SPY,9/19/07,153.410004,154.389999,152.710007,153.360001,193779900,0,1,111.3711814,112.0826291,110.863004,111.3348806,193779900
SPY,9/20/07,153.339996,153.429993,152.110001,152.279999,175186800,0,1,111.3203576,111.3856928,110.4274172,110.5508307,175186800
SPY,9/21/07,152.710007,153.119995,151.740005,151.970001,141457500,0.719,1,111.3875187,111.6865662,110.6799939,110.8477542,141457500
SPY,9/24/07,152.419998,152.820007,151.360001,151.690002,139450200,0,1,111.1759845,111.4677533,110.4028169,110.6435214,139450200
SPY,9/25/07,150.809998,151.660004,150.470001,151.389999,142289900,0,1,110.0016417,110.6216407,109.753646,110.4246976,142289900
SPY,9/26/07,152.25,152.770004,151.389999,152.190002,135547000,0,1,111.051987,111.4312808,110.4246976,111.0082242,135547000
SPY,9/27/07,152.910004,153.100006,152.190002,153.089996,102713300,0,1,111.5333976,111.6719861,111.0082242,111.6646847,102713300
SPY,9/28/07,152.850006,153.190002,151.979996,152.580002,133372100,0,1,111.4896347,111.7376297,110.8550446,111.2926923,133372100
SPY,10/1/07,152.600006,154.75,152.5,154.300003,148162300,0,1,111.3072833,112.8755008,111.2343384,112.5472705,148162300
SPY,10/2/07,154.610001,154.649994,153.809998,154.089996,112978800,0,1,112.7733848,112.8025559,112.1898582,112.3940902,112978800
SPY,10/3/07,153.809998,154.410004,153.009995,153.779999,119055900,0,1,112.1898582,112.6275058,111.6063316,112.1679767,119055900
SPY,10/4/07,154.110001,154.259995,153.589996,154.020004,76864400,0,1,112.408682,112.5180885,112.0293875,112.3430377,76864400
SPY,10/5/07,155.029999,156.100006,154.630005,155.850006,134579700,0,1,113.0797336,113.8602026,112.7879758,113.6778512,134579700
SPY,10/8/07,155.389999,155.490005,154.770004,155.020004,71280400,0,1,113.3423196,113.4152645,112.8900918,113.0724432,71280400
SPY,10/9/07,155.600006,156.5,155.029999,156.479996,94054300,0,1,113.4954998,114.1519604,113.0797336,114.1373694,94054300
SPY,10/10/07,156.039993,156.440002,155.410004,156.220001,101711100,0,1,113.8164288,114.1081975,113.3569113,113.9477276,101711100
SPY,10/11/07,156.929993,157.520004,154.539993,155.470001,233529100,0,1,114.4655997,114.8959569,112.7223205,113.4006735,233529100
SPY,10/12/07,155.460007,156.350006,155.270004,156.330002,124546700,0,1,113.3933838,114.042554,113.2547946,114.0279629,124546700
SPY,10/15/07,156.270004,156.360001,153.940002,155.009995,161151900,0,1,113.9842001,114.0498444,112.2846838,113.0651426,161151900
SPY,10/16/07,154.410004,154.520004,153.470001,153.779999,166525700,0,1,112.6275058,112.7077404,111.9418625,112.1679767,166525700
SPY,10/17/07,154.979996,155.089996,152.470001,154.25,216687300,0,1,113.0432611,113.1234957,111.212457,112.510798,216687300
SPY,10/18/07,153.449997,154.190002,153.080002,153.690002,148367500,0,1,111.9272715,112.4670352,111.6573951,112.1023324,148367500
SPY,10/19/07,153.089996,156.479996,149.660004,149.669998,297169900,0,1,111.6646847,114.1373694,109.1628297,109.1701194,297169900
SPY,10/22/07,148.860001,150.759995,148.660004,150.539993,261989800,0,1,108.5793031,109.9651692,108.4334242,109.8046985,261989800
SPY,10/23/07,151.460007,151.949997,150.25,151.759995,180085100,0,1,110.4757618,110.8331632,109.5931761,110.6945747,180085100
SPY,10/24/07,151.210007,151.740005,148.839996,151.479996,326694200,0,1,110.2934104,110.6799939,108.5647114,110.4903419,326694200
SPY,10/25/07,151.649994,152.289993,149.880005,151.839996,237374500,0,1,110.6143394,111.0811582,109.3232997,110.7529279,237374500
SPY,10/26/07,153.059998,153.619995,151.899994,153.619995,176484000,0,1,111.642804,112.0512689,110.7966907,112.0512689,176484000
SPY,10/29/07,153.929993,154.440002,153.550003,154.130005,106841000,0,1,112.2773832,112.6493865,112.0002164,112.423273,106841000
SPY,10/30/07,153.449997,153.75,152.869995,153.059998,132981600,0,1,111.9272715,112.1460953,111.5042148,111.642804,132981600
SPY,10/31/07,153.979996,155.270004,152.839996,154.649994,220954400,0,1,112.3138556,113.2547946,111.4823334,112.8025559,220954400
SPY,11/1/07,153.289993,153.410004,150.589996,151.029999,333040800,0,1,111.8105637,111.8981003,109.841171,110.1621116,333040800
SPY,11/2/07,151.529999,152,149.210007,151.199997,331228200,0,1,110.5268144,110.8696357,108.8345994,110.2861091,331228200
SPY,11/5/07,149.639999,151.160004,148.970001,150.050003,226841000,0,1,109.148238,110.256938,108.6595377,109.4472971,226841000
SPY,11/6/07,150.860001,152.110001,149.899994,152.070007,177800500,0,1,110.0381141,110.949871,109.3378798,110.9206992,177800500
SPY,11/7/07,150.440002,151.130005,147.550003,147.910004,306639700,0,1,109.7317646,110.2350565,107.6237834,107.8863701,306639700
SPY,11/8/07,147.990005,148.399994,145.070007,147.160004,374509900,0,1,107.9447233,108.2437715,105.8148607,107.339316,374509900
SPY,11/9/07,145.690002,147.539993,144.889999,145.139999,277745100,0,1,106.2670884,107.616482,105.6835619,105.8659132,277745100
SPY,11/12/07,145.210007,146.610001,143.699997,143.699997,243087800,0,1,105.9169774,106.9381408,104.8155679,104.8155679,243087800
SPY,11/13/07,145.369995,148.309998,145.220001,148.080002,191117400,0,1,106.0336736,108.1781279,105.9242671,108.0103676,191117400
SPY,11/14/07,149.220001,149.399994,146.779999,147.669998,230558800,0,1,108.8418891,108.973177,107.0621382,107.7113084,230558800
SPY,11/15/07,146.570007,147.490005,144.520004,145.539993,263111100,0,1,106.9089689,107.5800205,105.4136855,106.1576711,263111100
SPY,11/16/07,146.309998,146.470001,144.570007,145.789993,308770600,0,1,106.7193169,106.836024,105.4501579,106.3400224,308770600
SPY,11/19/07,145.279999,145.360001,143.190002,143.759995,267746000,0,1,105.96803,106.0263839,104.4435747,104.8593307,267746000
SPY,11/20/07,144.020004,145.529999,142.110001,144.639999,414767500,0,1,105.0489827,106.1503814,103.655816,105.5012105,414767500
SPY,11/21/07,143.080002,143.910004,141.669998,141.679993,259012400,0,1,104.3633401,104.9687481,103.3348754,103.3421658,259012400
SPY,11/23/07,143.070007,144.339996,142.699997,144.130005,77688400,0,1,104.3560497,105.2823866,104.0861624,105.1292181,77688400
SPY,11/26/07,144.429993,144.880005,140.660004,140.949997,214232000,0,1,105.3480309,105.6762722,102.5981802,102.8097027,214232000
SPY,11/27/07,141.740005,143.229996,140.949997,142.570007,293897900,0,1,103.3859389,104.4727465,102.8097027,103.9913469,293897900
SPY,11/28/07,144.190002,147.470001,144.139999,147.130005,258596900,0,1,105.1729802,107.5654295,105.1365077,107.3174345,258596900
SPY,11/29/07,146.619995,147.720001,146.100006,147.179993,199409900,0,1,106.9454304,107.7477809,106.5661476,107.3538961,199409900
SPY,11/30/07,149.039993,149.869995,147.330002,148.660004,222908000,0,1,108.7105903,109.3159983,107.4633135,108.4334242,222908000
SPY,12/3/07,148.190002,148.449997,147.289993,147.679993,146430400,0,1,108.0906022,108.280244,107.4341307,107.7185988,146430400
SPY,12/4/07,146.660004,147.539993,146.309998,146.360001,136533900,0,1,106.9746132,107.616482,106.7193169,106.7557894,136533900
SPY,12/5/07,147.929993,149.199997,147.830002,148.809998,171130000,0,1,107.9009502,108.8272981,107.8280162,108.5428307,171130000
SPY,12/6/07,148.630005,151.210007,148.570007,150.940002,154457400,0,1,108.4115428,110.2934104,108.3677799,110.0964673,154457400
SPY,12/7/07,151.419998,151.5,150.550003,150.910004,148980100,0,1,110.446579,110.5049329,109.8119999,110.0745866,148980100
SPY,12/10/07,151.279999,152.25,150.860001,152.080002,123914300,0,1,110.344463,111.051987,110.0381141,110.9279896,123914300
SPY,12/11/07,152.139999,152.889999,147.830002,147.910004,250346400,0,1,110.9717517,111.5188058,107.8280162,107.8863701,250346400
SPY,12/12/07,151.059998,151.770004,147.199997,149.369995,322435600,0,1,110.183993,110.7018753,107.3684871,108.9512956,322435600
SPY,12/13/07,148.320007,149.389999,147.300003,149.059998,237551300,0,1,108.1854285,108.9658866,107.441432,108.725182,237551300
SPY,12/14/07,147.929993,149.100006,147.100006,147.169998,159152900,0,1,107.9009502,108.7543641,107.2955531,107.3466057,159152900
SPY,12/17/07,146.610001,146.869995,144.860001,145.070007,177269400,0,1,106.9381408,107.1277818,105.6616811,105.8148607,177269400
SPY,12/18/07,146.100006,146.479996,143.960007,145.880005,245569300,0,1,106.5661476,106.8433144,105.0052206,106.4056777,245569300
SPY,12/19/07,145.940002,146.889999,144.940002,145.880005,198917200,0,1,106.4494398,107.1423728,105.7200343,106.4056777,198917200
SPY,12/20/07,146.839996,146.860001,145.179993,146.800003,214813800,0,1,107.1059004,107.1204921,105.8950851,107.0767293,214813800
SPY,12/21/07,147.369995,148.419998,147.089996,148.130005,146084400,0.775,1,108.0548735,108.8247585,107.8495722,108.6121293,146084400
SPY,12/24/07,148.820007,149.479996,148.479996,149.229996,45601400,0,1,109.1180537,109.601972,108.8687503,109.4186665,45601400
SPY,12/26/07,148.649994,149.679993,148.5,149.550003,67093100,0,1,108.9933965,109.7486141,108.8834177,109.6533026,67093100
SPY,12/27/07,149.020004,149.029999,147.320007,147.669998,122981700,0,1,109.2646959,109.2720244,108.0182212,108.2748422,122981700
SPY,12/28/07,148.539993,148.610001,146.899994,147.300003,116398100,0,1,108.9127414,108.9640728,107.7102586,108.0035539,116398100
SPY,12/31/07,147.100006,147.610001,146.059998,146.210007,108126800,0,1,107.8569117,108.2308511,107.0943553,107.2043452,108126800
SPY,1/2/08,146.529999,146.990005,143.880005,144.929993,204935600,0,1,107.4389702,107.7762566,105.4959372,106.2658112,204935600
SPY,1/3/08,144.910004,145.490005,144.070007,144.860001,125133300,0,1,106.2511548,106.6764241,105.6352508,106.2144915,125133300
SPY,1/4/08,143.339996,143.440002,140.910004,141.309998,232330900,0,1,105.0999909,105.1733175,103.3182681,103.6115524,232330900
SPY,1/7/08,141.809998,142.229996,140.100006,141.190002,234991000,0,1,103.9781632,104.2861149,102.72436,103.5235687,234991000
SPY,1/8/08,142.080002,142.899994,138.440002,138.910004,326365700,0,1,104.176136,104.7773719,101.5072091,101.8518248,326365700
SPY,1/9/08,139.089996,140.789993,137.699997,140.369995,301824900,0,1,101.9837988,103.2302735,100.9646214,102.9223218,301824900
SPY,1/10/08,139.679993,142.800003,139.369995,141.289993,335701200,0,1,102.4163974,104.7040563,102.1891002,103.5968843,335701200
SPY,1/11/08,140.779999,141.899994,139,140.149994,267076600,0,1,103.2229456,104.0441502,101.9178118,102.7610123,267076600
SPY,1/14/08,141.160004,141.860001,140.399994,141.279999,170365500,0,1,103.5015735,104.0148265,102.9443177,103.5895565,170365500
SPY,1/15/08,139.789993,141.490005,137.899994,138.169998,239940100,0,1,102.4970518,103.7435374,101.1112636,101.3092364,239940100
SPY,1/16/08,137.360001,139.119995,136.279999,136.979996,378802600,0,1,100.715329,102.0057947,99.92344814,100.4367011,378802600
SPY,1/17/08,137.809998,137.880005,132.929993,133.429993,397892600,0,1,101.0452766,101.0966072,97.46715116,97.83376199,397892600
SPY,1/18/08,134.740005,135.020004,131.100006,132.059998,348561500,0,1,98.79429117,98.99959251,96.12536504,96.82925197,348561500
SPY,1/22/08,127.209999,132.429993,126,130.720001,435923700,0,1,93.27312762,97.10054032,92.38593013,95.84673714,435923700
SPY,1/23/08,127.089996,134.190002,126.839996,133.860001,511913000,0,1,93.18513882,98.39101706,93.0018334,98.14905317,511913000
SPY,1/24/08,134.479996,135.460007,133.309998,134.990005,259949300,0,1,98.60364694,99.32221224,97.74577906,98.97759659,259949300
SPY,1/25/08,136.509995,136.759995,132.600006,133.039993,269603900,0,1,100.0920862,100.2753916,97.22519754,97.54780554,269603900
SPY,1/28/08,133.259995,135.520004,132.059998,135.240005,217934600,0,1,97.70911577,99.36620334,96.82925197,99.16090201,217934600
SPY,2/9/09,86.959999,87.739998,86.32,87.099998,240075200,0,1,65.28308471,65.86864981,64.80262117,65.38818552,240075200
SPY,2/10/09,86.269997,87.029999,82.449997,83.110001,536212800,0,1,64.76508265,65.33563549,61.89731141,62.39279321,536212800
SPY,2/11/09,83.449997,84.050003,82.400002,83.599998,324442500,0,1,62.64803687,63.09847664,61.85977889,62.76064643,324442500
SPY,2/12/09,82.169998,83.82,81.050003,83.660004,469302200,0,1,61.68710904,62.92580754,60.84630028,62.80569447,469302200
SPY,2/13/09,83.550003,84.239998,82.739998,82.760002,293998400,0,1,62.72311392,63.24111073,62.11502254,62.13004006,293998400
SPY,2/17/09,80.160004,82.959999,79.169998,79.220001,478910100,0,1,60.17815538,62.2801829,59.43493267,59.4724712,478910100
SPY,2/18/09,79.790001,79.940002,78.279999,79.029999,362964800,0,1,59.90038471,60.01299428,58.76678777,59.32983186,362964800
SPY,2/19/09,79.839996,80.150002,78.019997,78.18,316867500,0,1,59.93791723,60.17064662,58.57159765,58.69171598,316867500
SPY,2/20/09,76.730003,78.339996,75.769997,77.419998,477176600,0,1,57.60316632,58.81182905,56.88246538,58.12116313,477176600
SPY,2/23/09,78.269997,78.269997,74.589996,74.650002,379641400,0,1,58.75927902,58.75927902,55.99660859,56.04165663,379641400
SPY,2/24/09,75.290001,77.949997,74.699997,77.480003,426260900,0,1,56.52212017,58.51904687,56.07918915,58.16621041,426260900
SPY,2/25/09,77.139999,78.419998,75.629997,76.870003,461985800,0,1,57.91096075,58.87188858,56.77736382,57.70826788,461985800
SPY,2/26/09,77.82,79.669998,75.529999,75.620003,363353900,0,1,58.42145481,59.8102954,56.70229277,56.76986107,363353900
SPY,2/27/09,74.010002,75.690002,73.809998,73.93,470510900,0,1,55.56119234,56.8224111,55.41104424,55.5011328,470510900
SPY,3/2/09,72.519997,73.919998,70.370003,70.599998,426452600,0,1,54.44260766,55.49362404,52.82855243,53.00121554,426452600
SPY,3/3/09,71.610001,71.699997,69.639999,70.07,443761000,0,1,53.7594505,53.82701278,52.28051985,52.60333255,443761000
SPY,3/4/09,71.230003,72.870003,70.07,71.730003,462753100,0,1,53.47417633,54.70536607,52.60333255,53.84953905,462753100
SPY,3/5/09,70.099998,71.730003,68.169998,68.800003,485549400,0,1,52.62585281,53.84953905,51.17695268,51.64991347,485549400
SPY,3/6/09,69.400002,70.449997,67.099998,68.919998,490470000,0,1,52.10034799,52.88860597,50.37367645,51.73999677,490470000
SPY,3/9/09,67.949997,70,67.730003,68.110001,379905300,0,1,51.01179233,52.55078176,50.84663724,51.13191141,379905300
SPY,3/10/09,69.510002,72.370003,69.370003,72.169998,406227900,0,1,52.18292779,54.33000334,52.07782698,54.1798545,406227900
SPY,3/11/09,73,73.75,71.830002,72.639999,356648300,0,1,54.80295813,55.36600222,53.92461085,54.53269621,356648300
SPY,3/12/09,72.620003,75.75,71.970001,75.5,409702700,0,1,54.51768471,56.86745312,54.02971166,56.67977176,409702700
SPY,3/13/09,76.010002,76.980003,74.730003,76.089996,337474700,0,1,57.06264324,57.79084768,56.10171541,57.12269678,337474700
SPY,3/16/09,76.959999,77.970001,75.809998,75.860001,360644900,0,1,57.77583017,58.53406438,56.91249515,56.95003367,360644900
SPY,3/17/09,76.07,78.360001,75.449997,78.18,356814300,0,1,57.10768527,58.82684731,56.64223324,58.69171598,356814300
SPY,3/18/09,77.809998,80.900002,77.07,79.93,473273200,0,1,58.41394606,60.73369071,57.85841072,60.00548552,473273200
SPY,3/19/09,80.93,81,78.690002,78.940002,428520400,0,1,60.75621097,60.80876176,59.07458746,59.26226882,428520400
SPY,3/20/09,78.760002,78.910004,76.529999,76.709999,371078200,0.561,1,59.55955025,59.67298412,57.87318696,58.00930579,371078200
SPY,3/23/09,78.739998,82.290001,78.309998,82.220001,419933300,0,1,59.54442291,62.22899092,59.21925016,62.17605582,419933300
SPY,3/24/09,81.239998,82.360001,80.510002,80.599998,330271000,0,1,61.43496217,62.28192602,60.88292773,60.95098412,330271000
SPY,3/25/09,81.230003,82.699997,79.059998,81.449997,441775100,0,1,61.42740379,62.53903633,59.78641193,61.59376671,441775100
SPY,3/26/09,82.25,83.300003,81.32,83.110001,422025200,0,1,62.19874154,62.99277029,61.49546093,62.8490878,422025200
SPY,3/27/09,82.050003,82.529999,81.309998,81.610001,322332300,0,1,62.04750067,62.41048118,61.48789726,61.71476424,322332300
SPY,3/30/09,79.800003,79.870003,77.959999,78.790001,324108500,0,1,60.34601533,60.39895043,58.95457542,59.58223596,324108500
SPY,3/31/09,79.559998,81.080002,79.050003,79.519997,364238300,0,1,60.16451978,61.31397068,59.77885356,60.1342704,364238300
SPY,4/1/09,78.529999,81.419998,78.330002,81.059998,377018300,0,1,59.38561837,61.57108099,59.2343775,61.29884334,377018300
SPY,4/2/09,83.080002,84.610001,81.129997,83.43,476230700,0,1,62.82640208,63.98341135,61.35177768,63.09107607,476230700
SPY,4/3/09,83.489998,84.279999,82.669998,84.260002,284646300,0,1,63.1364475,63.73385866,62.51635062,63.71873661,284646300
SPY,4/6/09,83.339996,84.279999,82.290001,83.599998,264866600,0,1,63.02301363,63.73385866,62.22899092,63.21963122,264866600
SPY,4/7/09,82.25,82.650002,81.510002,81.650002,258947800,0,1,62.19874154,62.50122933,61.63914343,61.74501363,258947800
SPY,4/8/09,82.059998,82.940002,81.540001,82.529999,230402800,0,1,62.05505904,62.72053188,61.66182914,62.41048118,230402800
SPY,4/9/09,84.669998,85.82,84.330002,85.809998,269653500,0,1,64.02878202,64.8984316,63.77167171,64.89086793,269653500
SPY,4/13/09,84.919998,86.540001,84.580002,85.830002,224847500,0,1,64.21783595,65.44290766,63.96072564,64.90599526,224847500
SPY,4/14/09,85.029999,85.760002,84.080002,84.349998,276598800,0,1,64.30102043,64.85306017,63.58261779,63.786793,276598800
SPY,4/15/09,83.839996,85.419998,83.610001,85.25,250726100,0,1,63.40112148,64.5959438,63.22719565,64.46738864,250726100
SPY,4/16/09,85.93,87.150002,84.769997,86.5,335202900,0,1,64.98161532,65.90419999,64.10440284,65.41265827,335202900
